timestamp,server_id,client_id,data_center_id,memory_usage_pct,disk_io_mbps,network_latency_ms,error_count,crash_count,days_since_maintenance,is_business_hours,is_weekend,will_fail_24h,memory_usage_pct_missing,disk_io_mbps_missing,network_latency_ms_missing,error_count_missing,crash_count_missing,hour,day_of_week,mem_avg_3,disk_avg_3,latency_avg_3,error_sum_3,crash_sum_3,mem_diff,disk_diff,latency_diff
2026-06-11 12:05:50.205339,CL03_DC010_SRV0006,3,10,59.67,82.86,10.56,4.0,1.0,27,1,0,0,0,0,0,0,0,12,3,61.73666666666668,90.77333333333335,10.896666666666667,11.0,2.0,-3.1000000000000014,-11.870000000000005,0.41000000000000014
2026-06-06 21:35:50.205339,CL04_DC008_SRV0005,4,8,40.36,167.1,12.0,1.0,0.0,28,0,1,0,0,1,0,0,0,21,5,43.13666666666666,168.17666666666665,16.78666666666668,4.0,0.0,-7.359999999999999,0.0,-4.73
2026-06-11 06:20:50.205339,CL07_DC006_SRV0006,7,6,32.89,170.63,40.59,2.0,0.0,23,0,0,0,0,1,1,0,0,6,3,32.74333333333333,170.97333333333327,38.19333333333338,6.0,0.0,2.5600000000000023,0.0,0.0
2026-06-29 16:05:50.205339,CL07_DC006_SRV0006,7,6,42.13,241.96,37.73,2.0,0.0,42,1,0,0,0,1,0,0,0,16,0,44.446666666666694,229.96,34.65333333333338,7.0,0.0,-4.68,0.0,6.219999999999995
2026-06-07 07:30:50.205339,CL10_DC009_SRV0011,10,9,50.71,85.82,174.44,3.0,1.0,6,0,1,0,0,1,0,1,0,7,6,64.63666666666667,84.19666666666667,67.68666666666665,9.0,3.0,-20.889999999999993,0.0,157.26
2026-06-05 13:40:50.205339,CL08_DC008_SRV0012,8,8,56.33,237.98,22.1,1.0,0.0,18,1,0,0,0,0,1,0,0,13,4,57.29333333333333,258.22,20.803333333333335,3.0,0.0,-1.8400000000000034,-43.25000000000003,0.0
2026-06-22 01:00:50.205339,CL03_DC011_SRV0019,3,11,63.09,62.35,38.03,3.0,1.0,30,0,0,0,0,0,0,0,0,1,0,64.77,57.46000000000006,34.82000000000003,10.0,2.0,-3.759999999999991,4.920000000000002,1.1000000000000014
2026-06-09 21:10:50.205339,CL04_DC003_SRV0013,4,3,49.12,69.29,32.31,1.0,0.0,10,0,0,0,0,0,0,0,0,21,1,48.85666666666666,66.07,28.86999999999999,4.0,0.0,-2.190000000000005,4.8300000000000125,5.160000000000004
2026-06-09 22:25:50.205339,CL03_DC001_SRV0002,3,1,29.56,65.69,28.92,2.0,1.0,18,0,0,0,1,0,0,0,1,22,1,30.346666666666682,65.29333333333334,26.17333333333333,11.0,3.0,0.0,5.299999999999997,4.120000000000001
2026-06-17 10:35:50.205339,CL10_DC008_SRV0003,10,8,49.93,205.5,18.39,1.0,0.0,22,1,0,0,0,0,0,0,0,10,2,57.573333333333345,203.45999999999995,20.690000000000023,3.0,0.0,-12.079999999999998,3.0600000000000023,-3.4499999999999993
2026-06-22 08:55:50.205339,CL03_DC004_SRV0003,3,4,48.17,147.18,26.9,5.0,1.0,16,0,0,0,1,0,0,0,0,8,0,47.21666666666667,140.03333333333333,28.523333333333326,15.0,3.0,0.0,10.719999999999999,-4.280000000000001
2026-06-09 04:40:50.205339,CL09_DC008_SRV0013,9,8,35.18,184.08,35.41,4.0,1.0,32,0,0,0,0,0,0,0,1,4,1,35.31333333333333,180.6066666666667,36.11333333333334,11.0,3.0,0.00999999999999801,5.210000000000008,-2.690000000000005
2026-07-04 07:10:50.205339,CL05_DC005_SRV0001,5,5,50.88,169.32,35.82,2.0,0.0,38,0,1,0,0,0,0,0,0,7,5,49.98,182.22333333333373,35.676666666666705,7.0,1.0,2.6600000000000037,-15.800000000000011,-2.8800000000000026
2026-06-16 04:15:50.205339,CL04_DC002_SRV0012,4,2,45.94,123.98,26.93,6.0,2.0,21,0,0,0,1,1,1,0,0,4,1,46.28666666666667,129.32000000000002,29.780000000000005,14.0,4.0,0.0,0.0,0.0
2026-06-25 04:10:50.205339,CL02_DC008_SRV0005,2,8,51.85,161.94,42.57,5.0,1.0,25,0,0,0,1,1,0,0,1,4,3,51.85,161.94,40.269999999999975,15.0,3.0,0.0,0.0,3.450000000000003
2026-06-19 06:40:50.205339,CL09_DC011_SRV0009,9,11,99.0,146.24,23.15,6.0,2.0,14,0,0,0,0,0,0,0,0,6,4,99.0,135.01999999999998,20.10666666666664,19.0,5.0,0.0,12.640000000000015,3.9599999999999973
2026-06-26 14:15:50.205339,CL10_DC010_SRV0016,10,10,47.16,255.55,31.75,3.0,0.0,28,1,0,0,0,0,0,0,1,14,4,49.693333333333335,230.2166666666667,34.13666666666666,9.0,1.0,-3.480000000000004,29.960000000000008,-3.5799999999999983
2026-07-03 11:35:50.205339,CL07_DC007_SRV0010,7,7,48.87,181.06,25.28,1.0,0.0,36,1,0,0,0,0,0,0,0,11,4,45.550000000000004,158.27999999999994,28.06666666666669,4.0,0.0,8.079999999999998,30.25999999999999,-4.359999999999999
2026-06-28 11:15:50.205339,CL10_DC010_SRV0012,10,10,66.82,86.0,21.1,4.0,1.0,40,1,1,0,1,0,0,0,0,11,6,63.46999999999999,80.4166666666667,19.349999999999934,10.0,3.0,0.0,15.150000000000006,1.3399999999999999
2026-06-19 19:30:50.205339,CL09_DC009_SRV0014,9,9,47.86,169.84,136.49,4.0,1.0,15,0,0,0,0,0,0,0,1,19,4,47.376666666666665,168.2633333333333,59.00333333333333,12.0,3.0,0.4399999999999977,11.530000000000001,119.45000000000002
2026-06-28 01:30:50.205339,CL10_DC010_SRV0006,10,10,57.89,166.73,21.76,5.0,1.0,37,0,1,0,0,0,0,1,0,1,6,58.53666666666669,161.9966666666667,21.83666666666667,15.0,3.0,-0.8500000000000014,1.75,1.5500000000000007
2026-06-06 00:05:50.205339,CL05_DC006_SRV0011,5,6,42.62,174.01,17.42,1.0,0.0,11,0,1,0,0,1,0,0,0,0,5,43.56999999999999,169.79,18.570000000000004,5.0,0.0,1.5499999999999972,0.0,-5.149999999999999
2026-06-09 05:45:50.205339,CL10_DC012_SRV0005,10,12,41.6,184.21,31.69,3.0,1.0,18,0,0,0,1,1,0,0,0,5,1,40.40666666666666,189.00999999999996,28.383333333333326,9.0,2.0,0.0,0.0,4.41
2026-06-13 14:55:50.205339,CL10_DC015_SRV0007,10,15,67.45,182.71,15.2,5.0,1.0,28,1,1,0,1,0,0,0,0,14,5,67.91,193.0433333333333,14.240000000000002,13.0,3.0,0.0,-26.0,1.4399999999999995
2026-06-12 05:55:50.205339,CL05_DC001_SRV0003,5,1,37.46,55.1,41.68,4.0,1.0,10,0,0,0,0,1,0,0,0,5,4,40.67333333333334,55.1,40.52333333333333,13.0,3.0,-4.82,0.0,3.030000000000001
2026-06-11 07:15:50.205339,CL10_DC004_SRV0012,10,4,36.22,204.17,27.78,5.0,1.0,29,0,0,0,0,0,0,1,0,7,3,35.74666666666665,206.52666666666667,32.103333333333346,14.0,3.0,0.7100000000000009,-9.210000000000008,-7.219999999999999
2026-07-04 11:50:50.205339,CL03_DC009_SRV0015,3,9,41.85,148.67,13.75,5.0,1.0,45,1,1,0,0,0,0,0,1,11,5,43.84,130.34333333333313,15.140000000000038,13.0,3.0,-5.729999999999997,27.48999999999998,0.16000000000000014
2026-06-20 12:00:50.205339,CL02_DC006_SRV0011,2,6,67.97,180.54,10.13,2.0,1.0,37,1,1,0,0,0,0,1,0,12,5,65.25999999999998,163.72666666666666,13.20333333333335,6.0,1.0,5.549999999999997,23.73999999999998,-3.889999999999999
2026-06-15 05:45:50.205339,CL09_DC013_SRV0005,9,13,48.9,118.44,34.97,5.0,1.0,29,0,0,0,0,0,1,1,0,5,0,53.17333333333334,117.22000000000004,31.93666666666664,14.0,3.0,-6.600000000000001,1.9200000000000017,0.0
2026-07-04 08:25:50.205339,CL10_DC007_SRV0003,10,7,23.51,159.41,21.88,2.0,0.0,38,0,1,0,1,0,1,0,0,8,5,22.46000000000002,145.08,20.093333333333295,4.0,2.0,0.0,18.180000000000007,0.0
2026-06-16 20:35:50.205339,CL10_DC008_SRV0001,10,8,68.49,77.55,25.72,1.0,0.0,35,0,0,0,0,1,0,0,0,20,1,68.8333333333333,73.75999999999996,24.426666666666648,5.0,0.0,-3.6500000000000057,0.0,-2.530000000000001
2026-06-12 08:00:50.205339,CL03_DC004_SRV0009,3,4,46.92,173.64,14.73,2.0,0.0,26,0,0,0,0,0,0,1,0,8,4,45.74333333333334,186.1733333333334,15.793333333333328,6.0,0.0,1.6000000000000014,-14.090000000000003,0.7599999999999998
2026-06-05 13:45:50.205339,CL09_DC007_SRV0002,9,7,51.27,230.74,26.59,6.0,2.0,12,1,0,0,1,0,1,0,0,13,4,51.06666666666666,228.29666666666665,26.59,16.0,4.0,0.0,4.159999999999997,0.0
2026-06-05 15:05:50.205339,CL05_DC006_SRV0005,5,6,67.32,178.59,28.08,3.0,0.0,9,1,0,0,1,1,0,0,1,15,4,68.25666666666666,177.9466666666667,23.376666666666665,7.0,0.0,0.0,0.0,6.27
2026-07-01 01:50:50.205339,CL03_DC005_SRV0001,3,5,31.01,98.68,26.26,1.0,0.0,49,0,0,0,0,0,0,0,0,1,2,30.583333333333375,96.5866666666666,28.433333333333348,5.0,0.0,-1.5800000000000018,25.220000000000013,-2.849999999999998
2026-07-03 12:55:50.205339,CL04_DC002_SRV0007,4,2,99.0,116.88,25.94,9.0,3.0,37,1,0,1,0,0,0,1,1,12,4,99.0,114.82000000000001,30.713333333333225,21.0,7.0,0.0,-3.660000000000011,-7.16
2026-06-06 12:25:50.205339,CL09_DC002_SRV0008,9,2,65.57,265.0,31.01,3.0,1.0,25,1,1,0,0,0,1,0,0,12,5,59.413333333333334,238.15666666666672,31.01,8.0,2.0,8.699999999999996,70.30000000000001,0.0
2026-07-02 02:35:50.205339,CL04_DC011_SRV0004,4,11,43.72,76.73,38.03,3.0,0.0,26,0,0,0,1,0,0,1,0,2,3,43.206666666666656,69.00666666666666,36.08666666666665,9.0,0.0,0.0,4.6000000000000085,3.25
2026-06-12 06:25:50.205339,CL02_DC001_SRV0010,2,1,41.7,142.52,22.82,4.0,1.0,7,0,0,0,0,0,0,1,0,6,4,40.330000000000034,154.29999999999998,20.706666666666667,12.0,3.0,1.0800000000000054,-17.669999999999987,3.5500000000000007
2026-06-11 17:05:50.205339,CL10_DC012_SRV0016,10,12,78.7,222.18,35.64,6.0,1.0,25,1,0,0,1,0,1,0,0,17,3,79.76333333333332,258.39333333333343,35.27333333333335,14.0,3.0,0.0,-40.610000000000014,0.0
2026-06-06 16:15:50.205339,CL09_DC001_SRV0006,9,1,56.02,208.16,16.19,2.0,0.0,26,1,1,0,0,1,1,0,1,16,5,53.72666666666667,208.16,14.866666666666676,9.0,1.0,1.9400000000000048,0.0,0.0
2026-06-15 05:20:50.205339,CL10_DC006_SRV0005,10,6,69.94,103.78,29.12,5.0,1.0,15,0,0,0,0,0,0,0,1,5,0,70.00333333333333,106.13,29.16666666666666,11.0,3.0,1.019999999999996,6.719999999999999,-0.07000000000000028
2026-07-01 11:50:50.205339,CL10_DC001_SRV0012,10,1,64.97,198.71,23.27,3.0,0.0,45,1,0,0,0,0,1,0,0,11,2,64.93666666666665,190.50666666666658,23.27,8.0,1.0,0.04999999999999716,17.920000000000016,0.0
2026-07-03 00:00:50.205339,CL03_DC005_SRV0001,3,5,33.8,82.04,27.81,1.0,0.0,51,0,0,0,0,0,0,0,0,0,4,31.903333333333375,72.2733333333333,30.133333333333326,4.0,0.0,1.8099999999999987,14.650000000000006,-0.10000000000000142
2026-07-02 16:40:50.205339,CL06_DC002_SRV0012,6,2,99.0,90.26,8.21,6.0,2.0,55,1,0,1,0,1,0,0,0,16,3,99.0,93.04333333333334,7.5400000000000285,22.0,5.0,0.0,0.0,-2.639999999999999
2026-06-12 00:20:50.205339,CL10_DC010_SRV0013,10,10,48.5,83.3,10.55,1.0,0.0,26,0,0,0,1,0,0,1,1,0,4,48.56000000000001,87.16333333333334,11.170000000000018,3.0,0.0,0.0,-7.290000000000006,-0.7399999999999984
2026-06-23 04:20:50.205339,CL03_DC001_SRV0006,3,1,41.75,184.89,41.9,2.0,0.0,35,0,0,0,0,0,0,0,0,4,1,40.74666666666667,184.91666666666677,39.28333333333338,7.0,0.0,-0.5799999999999983,0.1699999999999875,0.9200000000000017
2026-06-21 06:55:50.205339,CL10_DC018_SRV0018,10,18,25.12,57.05,32.65,2.0,0.0,29,0,1,0,0,0,1,0,1,6,6,27.639999999999997,57.61000000000005,32.65,6.0,0.0,-3.7799999999999976,-14.710000000000008,0.0
2026-06-11 17:45:50.205339,CL10_DC013_SRV0008,10,13,54.76,130.02,28.19,2.0,0.0,10,1,0,0,0,0,0,0,0,17,3,56.85333333333332,124.18000000000002,25.383333333333315,6.0,0.0,-1.6099999999999994,1.0100000000000193,4.210000000000001
2026-06-26 20:50:50.205339,CL06_DC001_SRV0011,6,1,51.27,88.07,21.53,3.0,0.0,23,0,0,0,0,0,0,0,1,20,4,53.3766666666667,89.81666666666673,27.863333333333372,9.0,1.0,0.9200000000000017,-2.6200000000000045,-9.309999999999999
2026-07-01 01:55:50.205339,CL09_DC011_SRV0011,9,11,41.04,182.83,9.43,2.0,0.0,28,0,0,0,0,1,0,0,0,1,2,41.03333333333332,178.12333333333348,9.88333333333341,9.0,2.0,-0.7700000000000031,0.0,-0.6799999999999997
2026-06-30 16:15:50.205339,CL03_DC009_SRV0011,3,9,56.15,193.07,23.11,5.0,1.0,40,1,0,0,0,0,0,0,0,16,1,56.826666666666654,197.51999999999998,24.58999999999997,16.0,3.0,-0.480000000000004,-4.700000000000017,0.03999999999999915
2026-06-20 09:50:50.205339,CL06_DC003_SRV0012,6,3,53.66,225.54,38.94,3.0,0.0,27,1,1,0,0,0,0,1,0,9,5,54.65666666666672,203.9,38.70333333333335,9.0,0.0,-7.1200000000000045,21.50999999999999,0.7100000000000009
2026-07-03 11:05:50.205339,CL09_DC005_SRV0016,9,5,37.52,255.16,17.93,4.0,1.0,51,1,0,0,1,0,0,0,0,11,4,37.973333333333336,253.65666666666684,20.95666666666664,10.0,2.0,0.0,27.629999999999995,-3.6400000000000006
2026-06-22 03:45:50.205339,CL05_DC006_SRV0001,5,6,66.05,63.01,18.62,4.0,1.0,42,0,0,0,0,0,0,0,0,3,0,68.98666666666664,66.94999999999999,20.490000000000013,10.0,3.0,-3.1500000000000057,-5.910000000000004,-3.9499999999999993
2026-06-25 05:50:50.205339,CL10_DC012_SRV0014,10,12,46.67,122.28,26.01,2.0,0.0,20,0,0,0,0,0,0,0,0,5,3,46.71000000000001,117.93999999999996,27.466666666666736,7.0,0.0,0.730000000000004,6.510000000000005,-1.9799999999999969
2026-06-22 15:10:50.205339,CL03_DC002_SRV0001,3,2,53.75,141.67,20.51,5.0,1.0,18,1,0,0,1,0,0,0,0,15,0,53.75,135.53666666666652,21.09000000000007,15.0,3.0,0.0,9.199999999999989,-0.8699999999999974
2026-07-04 10:25:50.205339,CL07_DC004_SRV0013,7,4,64.93,112.66,23.0,4.0,1.0,28,1,1,0,0,1,0,0,1,10,5,68.59333333333329,120.90333333333335,19.753333333333334,10.0,3.0,-10.829999999999998,0.0,4.039999999999999
2026-07-03 04:15:50.205339,CL10_DC018_SRV0014,10,18,40.98,94.17,30.68,2.0,0.0,42,0,0,0,0,0,0,0,0,4,4,40.80000000000001,82.25333333333334,26.736666666666707,6.0,0.0,-0.8800000000000026,6.939999999999998,5.66
2026-06-14 16:40:50.205339,CL04_DC011_SRV0001,4,11,66.03,263.0,29.4,5.0,1.0,15,1,1,0,0,0,0,0,0,16,6,70.84666666666666,237.4333333333333,26.606666666666673,13.0,3.0,-9.789999999999992,21.75,5.129999999999999
2026-06-18 18:20:50.205339,CL07_DC016_SRV0016,7,16,50.52,222.28,38.23,1.0,0.0,41,1,0,0,0,0,0,1,1,18,3,52.63333333333335,220.67666666666665,37.143333333333366,3.0,0.0,-3.1699999999999946,0.22999999999998977,1.6299999999999955
2026-06-07 10:45:50.205339,CL08_DC009_SRV0009,8,9,34.96,167.55,30.17,4.0,1.0,15,1,1,0,0,0,0,0,0,10,6,33.74666666666666,165.30666666666673,29.316666666666666,12.0,3.0,7.190000000000001,-15.25,1.2800000000000011
2026-06-13 20:05:50.205339,CL09_DC011_SRV0011,9,11,31.34,172.99,17.03,3.0,0.0,11,0,1,0,0,1,1,0,0,20,5,34.75333333333334,178.93666666666684,17.03,8.0,1.0,-5.809999999999999,0.0,0.0
2026-06-30 01:55:50.205339,CL03_DC009_SRV0009,3,9,61.15,165.1,31.62,4.0,1.0,40,0,0,0,1,0,0,0,0,1,1,60.300000000000075,158.04999999999998,33.773333333333305,12.0,3.0,0.0,13.799999999999983,-3.150000000000002
2026-06-22 07:40:50.205339,CL03_DC007_SRV0011,3,7,67.84,62.46,23.02,2.0,0.0,43,0,0,0,0,1,1,0,0,7,0,66.95333333333333,71.83666666666669,24.286666666666704,6.0,0.0,-0.01999999999999602,0.0,0.0
2026-07-02 10:05:50.205339,CL04_DC004_SRV0015,4,4,59.93,135.85,15.8,1.0,0.0,39,1,0,0,0,0,0,1,0,10,3,60.21999999999999,149.42666666666665,13.920000000000075,3.0,0.0,-5.919999999999995,-39.75,2.8200000000000003
2026-06-15 22:15:50.205339,CL04_DC011_SRV0005,4,11,59.7,155.93,37.24,5.0,1.0,12,0,0,0,0,1,0,1,0,22,0,58.55333333333332,155.93,37.2066666666667,14.0,3.0,0.3200000000000003,0.0,0.05000000000000426
2026-06-17 13:35:50.205339,CL10_DC003_SRV0003,10,3,40.22,191.11,18.18,3.0,1.0,42,1,0,0,1,0,0,0,0,13,2,38.416666666666686,217.09666666666666,23.069999999999965,9.0,3.0,0.0,-38.97999999999999,-7.390000000000001
2026-06-17 05:10:50.205339,CL10_DC012_SRV0011,10,12,32.25,189.63,24.17,1.0,0.0,19,0,0,0,0,0,0,0,0,5,2,35.056666666666665,187.06333333333328,23.590000000000014,5.0,1.0,-4.210000000000001,-0.8499999999999943,-0.9899999999999984
2026-07-04 15:50:50.205339,CL05_DC004_SRV0007,5,4,39.87,89.56,39.81,2.0,0.0,44,1,1,0,0,0,0,0,1,15,5,38.91666666666669,82.04000000000003,42.700000000000024,6.0,0.0,-0.4100000000000037,11.280000000000001,-5.119999999999997
2026-07-03 07:05:50.205339,CL10_DC006_SRV0007,10,6,49.32,178.49,29.03,2.0,0.0,53,0,0,0,0,0,0,0,0,7,4,50.43666666666666,187.0699999999999,29.176666666666723,6.0,0.0,0.07000000000000028,-7.840000000000003,1.8000000000000007
2026-06-17 18:55:50.205339,CL10_DC010_SRV0002,10,10,43.51,157.22,31.62,3.0,1.0,30,1,0,0,0,1,0,0,0,18,2,41.560000000000024,163.34000000000003,32.78666666666668,10.0,3.0,3.229999999999997,0.0,-2.0100000000000016
2026-06-16 14:00:50.205339,CL02_DC005_SRV0009,2,5,69.14,218.77,32.57,5.0,1.0,36,1,0,0,0,0,0,0,0,14,1,65.38000000000001,216.29333333333332,35.10333333333331,16.0,4.0,5.640000000000001,1.3600000000000136,-3.799999999999997
2026-06-25 21:05:50.205339,CL08_DC006_SRV0003,8,6,88.95,185.84,28.12,4.0,1.0,41,0,0,0,0,0,0,0,0,21,3,87.9833333333333,176.6666666666667,25.889999999999983,17.0,7.0,1.6800000000000068,22.210000000000008,0.3500000000000014
2026-06-20 06:10:50.205339,CL05_DC006_SRV0009,5,6,36.34,214.28,13.95,5.0,1.0,14,0,1,0,0,0,0,0,0,6,5,38.16333333333332,205.7300000000001,12.813333333333352,15.0,3.0,-5.859999999999999,-6.719999999999999,1.7399999999999984
2026-06-10 19:25:50.205339,CL03_DC011_SRV0008,3,11,42.04,124.09,10.92,3.0,1.0,30,0,0,0,0,0,0,0,0,19,2,41.71,126.18666666666661,11.726666666666658,9.0,3.0,-1.0200000000000031,-4.990000000000009,-2.6799999999999997
2026-07-03 18:30:50.205339,CL02_DC006_SRV0003,2,6,77.51,75.2,24.51,4.0,1.0,36,1,0,0,0,1,0,0,0,18,4,78.67666666666669,75.2,22.323333333333323,11.0,2.0,-1.75,0.0,6.240000000000002
2026-06-23 07:35:50.205339,CL10_DC014_SRV0005,10,14,28.34,130.79,16.06,2.0,0.0,37,0,0,0,0,1,0,0,0,7,1,29.460000000000008,131.10333333333332,14.876666666666678,6.0,0.0,-1.6799999999999997,0.0,6.049999999999999
2026-06-07 17:45:50.205339,CL03_DC014_SRV0002,3,14,47.64,185.44,27.17,1.0,0.0,19,1,1,0,0,1,0,1,0,17,6,50.353333333333325,177.12,79.95666666666666,3.0,0.0,-4.07,0.0,-4.789999999999999
2026-06-20 01:35:50.205339,CL01_DC008_SRV0009,1,8,58.11,90.29,33.87,1.0,0.0,17,0,1,0,0,0,0,0,1,1,5,54.67666666666664,93.22666666666656,33.53333333333337,3.0,0.0,3.5,1.440000000000012,-0.8599999999999994
2026-06-29 20:45:50.205339,CL05_DC004_SRV0009,5,4,63.89,210.09,32.39,5.0,1.0,51,0,0,0,0,0,0,0,0,20,0,63.66333333333328,201.19666666666663,33.65333333333336,14.0,3.0,0.3400000000000034,10.25,-1.509999999999998
2026-06-12 12:20:50.205339,CL09_DC001_SRV0017,9,1,66.08,114.5,26.01,2.0,0.0,17,1,0,0,1,0,0,0,0,12,4,65.06333333333332,132.62999999999988,18.956666666666706,5.0,0.0,0.0,-21.590000000000003,10.840000000000002
2026-06-25 22:55:50.205339,CL05_DC007_SRV0002,5,7,64.55,170.21,31.08,3.0,0.0,30,0,0,0,0,0,0,0,0,22,3,63.21666666666664,160.9866666666667,35.24666666666666,10.0,2.0,1.3499999999999943,9.530000000000001,-8.020000000000003
2026-07-02 03:20:50.205339,CL09_DC013_SRV0004,9,13,49.81,72.86,16.91,2.0,0.0,44,0,0,0,0,1,1,1,1,3,3,50.89333333333326,72.97999999999992,16.116666666666656,6.0,0.0,-1.4499999999999957,0.0,0.0
2026-07-05 04:45:50.205339,CL10_DC003_SRV0005,10,3,17.91,144.52,16.31,2.0,0.0,38,0,1,0,1,1,0,0,0,4,6,18.709999999999944,142.37333333333333,25.80666666666661,5.0,0.0,0.0,0.0,-17.99
2026-07-03 16:05:50.205339,CL05_DC002_SRV0004,5,2,71.68,201.53,38.95,4.0,1.0,47,1,0,0,0,1,0,0,1,16,4,67.90666666666675,208.42,38.246666666666705,9.0,2.0,4.060000000000002,0.0,1.4200000000000017
2026-06-12 02:40:50.205339,CL09_DC003_SRV0010,9,3,42.41,123.69,40.55,2.0,0.0,36,0,0,0,1,0,0,0,1,2,4,42.863333333333344,122.75666666666676,42.67999999999998,6.0,1.0,0.0,-2.210000000000008,-5.670000000000002
2026-06-11 21:50:50.205339,CL01_DC006_SRV0006,1,6,66.56,66.74,40.81,5.0,1.0,27,0,0,0,0,1,1,0,0,21,3,69.11666666666667,67.12333333333335,39.489999999999974,13.0,3.0,-4.099999999999994,0.0,0.0
2026-06-11 19:50:50.205339,CL04_DC007_SRV0007,4,7,61.49,103.89,15.29,2.0,0.0,6,0,0,0,0,0,0,1,0,19,3,63.570000000000014,109.89999999999993,16.81999999999999,6.0,0.0,-4.940000000000005,-15.290000000000006,-4.350000000000001
2026-06-12 09:10:50.205339,CL08_DC008_SRV0011,8,8,46.93,198.89,36.18,2.0,1.0,7,1,0,0,1,0,1,0,1,9,4,43.56,192.92999999999998,36.73333333333334,12.0,2.0,0.0,-23.200000000000017,0.0
2026-07-01 19:05:50.205339,CL01_DC003_SRV0003,1,3,56.84,157.28,27.41,3.0,1.0,44,0,0,0,0,0,1,0,0,19,2,57.586666666666645,200.74666666666698,27.886666666666674,11.0,3.0,4.590000000000003,-24.069999999999993,0.0
2026-06-19 16:25:50.205339,CL02_DC008_SRV0002,2,8,55.08,217.63,22.31,2.0,0.0,32,1,0,0,0,1,0,0,0,16,4,54.426666666666655,225.63333333333344,25.093333333333316,6.0,0.0,0.8999999999999986,0.0,-4.080000000000002
2026-07-02 08:40:50.205339,CL10_DC001_SRV0005,10,1,54.15,76.5,26.72,4.0,1.0,36,0,0,0,0,0,1,1,1,8,3,68.43666666666667,65.58,26.72,13.0,3.0,-4.649999999999999,16.380000000000003,0.0
2026-06-25 05:25:50.205339,CL09_DC002_SRV0002,9,2,45.29,64.15,22.19,5.0,1.0,34,0,0,0,0,0,0,0,0,5,3,47.13666666666666,57.97999999999998,26.70666666666668,11.0,3.0,-0.9200000000000017,9.250000000000007,-10.650000000000002
2026-06-22 22:10:50.205339,CL05_DC001_SRV0016,5,1,53.96,169.35,15.0,3.0,1.0,41,0,0,0,0,0,0,0,0,22,0,51.03666666666666,179.43666666666664,14.736666666666686,9.0,1.0,4.0,-16.360000000000014,4.640000000000001
2026-07-02 04:45:50.205339,CL04_DC007_SRV0008,4,7,99.0,40.67,15.16,7.0,1.0,39,0,0,1,0,0,0,0,1,4,3,99.0,54.023333333333255,15.606666666666664,17.0,3.0,0.0,-20.03,-0.6699999999999999
2026-06-24 07:10:50.205339,CL07_DC002_SRV0006,7,2,48.09,96.67,21.95,5.0,1.0,43,0,0,0,0,0,1,0,0,7,2,49.78666666666669,108.11000000000006,23.666666666666686,14.0,3.0,-2.739999999999995,-19.709999999999994,0.0
2026-06-24 23:40:50.205339,CL09_DC013_SRV0007,9,13,58.93,204.3,16.1,5.0,1.0,49,0,0,0,1,1,0,0,0,23,2,57.139999999999965,200.5600000000003,19.033333333333328,13.0,3.0,0.0,0.0,-4.559999999999999
2026-07-05 08:00:50.205339,CL06_DC002_SRV0005,6,2,46.35,133.68,107.82,5.0,1.0,35,0,1,0,0,1,0,0,0,8,6,45.90999999999997,130.55000000000004,50.69333333333336,13.0,3.0,0.6600000000000037,0.0,85.02
2026-06-05 21:25:50.205339,CL08_DC007_SRV0008,8,7,45.66,186.0,14.7,2.0,0.0,25,0,0,0,1,0,0,1,0,21,4,45.66,185.1533333333334,15.930000000000001,6.0,0.0,0.0,4.439999999999998,-0.6699999999999999
2026-06-07 05:05:50.205339,CL09_DC009_SRV0004,9,9,17.88,127.72,29.6,2.0,0.0,16,0,1,0,1,0,0,0,1,5,6,20.19333333333334,127.42666666666669,26.743333333333336,4.0,0.0,0.0,-2.0800000000000125,3.3100000000000023
2026-06-15 05:40:50.205339,CL08_DC008_SRV0004,8,8,62.4,109.06,21.46,3.0,0.0,30,0,0,0,0,0,0,0,0,5,0,61.85666666666663,113.21000000000004,25.853333333333314,10.0,2.0,-1.5799999999999983,-15.560000000000002,-11.130000000000003
2026-06-18 06:10:50.205339,CL04_DC001_SRV0004,4,1,41.13,116.06,89.15,2.0,0.0,36,0,0,0,1,1,0,1,1,6,3,41.15333333333333,117.51666666666658,47.493333333333375,6.0,0.0,0.0,0.0,59.89
2026-06-18 03:00:50.205339,CL03_DC001_SRV0002,3,1,29.9,56.73,26.48,3.0,1.0,26,0,0,0,0,0,0,0,0,3,3,31.473333333333343,63.583333333333336,23.066666666666706,8.0,1.0,-2.8299999999999983,-16.869999999999997,5.120000000000001
2026-06-22 02:10:50.205339,CL05_DC004_SRV0014,5,4,57.06,89.14,37.82,5.0,1.0,20,0,0,0,0,0,0,0,1,2,0,57.84666666666667,94.33999999999997,38.28666666666667,12.0,2.0,-0.5300000000000011,13.230000000000004,-0.7000000000000028
2026-06-20 09:20:50.205339,CL06_DC005_SRV0007,6,5,39.03,124.68,29.46,2.0,0.0,25,1,1,0,0,0,0,1,0,9,5,37.283333333333324,128.41333333333336,30.78,6.0,0.0,2.6200000000000045,-1.019999999999996,-1.9800000000000004
2026-06-13 09:30:50.205339,CL06_DC006_SRV0011,6,6,59.91,251.17,21.19,4.0,1.0,25,1,1,0,0,0,0,1,0,9,5,59.99333333333334,238.2266666666667,17.84999999999998,12.0,3.0,-0.47000000000000597,35.609999999999985,6.340000000000002
